TradeID,TransactionCodeOverrideDescription,TradeDate,SettledDate,SuperSheetDate,TradeAmount,System,DealerNum,DealerBranchBranchCode,RepCode,FirmId,FirmName,OfficeAddressLine1,OfficeCity,OfficeRegionRefCode,OfficePostalCode,PersonFirstName,PersonLastName,LineOfBusiness,Channel,Region,Territory,ProductNasdaqSymbol,ProductName,AccountTANumber,AccountId,ExternalAccountNumber,HoldingId,HoldingExternalAccountNumber,HoldingName
30760,Redemption,9-Aug-19,12-Aug-19,13-Aug-19,1088.37,UMB,DLJP,P3M,CVH,45511,"Telemus Capital, LLC",2 TOWNE SQ,SOUTHFIELD,US-MI,48076-3769,Lyle,Wolberg,Mutual Fund,RIA,Midwest,Sindici,ARSQX,Aristotle Value Equity Fund - Class I,413013335,51123,P3M103823,58250,P3M103823,PERSHING LLC
31571,Redemption,28-Aug-19,29-Aug-19,30-Aug-19,1078.72,UMB,671,0,9999,30431,"Merrill Lynch, Pierce, Fenner & Smith Incorporated",4800 DEER LAKE DR E,JACKSONVILLE,US-FL,32246-6486,Merrill Lynch,House Account,Mutual Fund,Broker Dealer,House,House,ARSOX,Aristotle/Saul Global Opportunities Fund - Class I,413000530,14,413000530,15,413000530,MERRILL LYNCH PIERCE FENNER & SMITHFOR THE SOLE BENEFIT OF ITS CUSTOMERS
31714,Redemption,16-Aug-19,16-Aug-19,16-Aug-19,1073.7,TDW,44,AYVY,AYVY,57822,"Metric Financial, LLC",151 NATIONAL DR,GLASTONBURY,US-CT,06033-1274,Timothy,Baker,Mutual Fund,RIA,Northeast,Carroll,ARSBX,Aristotle Small Cap Equity Fund - Class I,AYVY-46141Q626,49426,,56522,,
30454,Redemption,1-Aug-19,1-Aug-19,1-Aug-19,1062.44,FIDELITY,226PLAN,700445,56930,56101,Fidelity Workplace Investing,82 DEVONSHIRE ST,BOSTON,US-MA,02109-3605,,Advisor-for-plan-56930,Mutual Fund,Broker Dealer,House,House,ARSBX,Aristotle Small Cap Equity Fund - Class I,56930,24827,,31883,,RADY CHILDRENS SD
32557,Redemption,20-Sep-19,23-Sep-19,24-Sep-19,1045.34,UMB,671,0,9999,30431,"Merrill Lynch, Pierce, Fenner & Smith Incorporated",4800 DEER LAKE DR E,JACKSONVILLE,US-FL,32246-6486,Merrill Lynch,House Account,Mutual Fund,Broker Dealer,House,House,ARSOX,Aristotle/Saul Global Opportunities Fund - Class I,413000530,14,413000530,15,413000530,MERRILL LYNCH PIERCE FENNER & SMITHFOR THE SOLE BENEFIT OF ITS CUSTOMERS
33669,Redemption,11-Sep-19,13-Sep-19,12-Sep-19,1009.87,MSSB,15,949,949-171/D,31478,Morgan Stanley Smith Barney LLC,4449 EASTON WAY,COLUMBUS,US-OH,43219-6093,Michael / Cheryl / Jon / Jennifer / Richard / Daniel / Patrick / Gaylord / Michael,Beers / Carpenter / Cleary / Hamant / Hazzouri / Hogan / Huang / Miller / Rosloniec,Mutual Fund,Broker Dealer,Midwest,Huennekens,ARSFX,Aristotle International Equity Fund - Class I,9.49E+11,58023,,66239,,THE UNIVERSITY OF FINDLAY
30028,Redemption,24-Jul-19,25-Jul-19,26-Jul-19,1008.79,UMB,DLJP,P3M,QW7,45511,"Telemus Capital, LLC",2 TOWNE SQ,SOUTHFIELD,US-MI,48076-3769,Gary,Ran,Mutual Fund,RIA,Midwest,Sindici,ARSQX,Aristotle Value Equity Fund - Class I,413006038,50205,P3M423106,57332,P3M423106,PERSHING LLC
31223,Redemption,19-Aug-19,20-Aug-19,19-Aug-19,1000,SCHWABPORTAL,0164FA,009KD04RX3Y,009KD04RX3Y,16700,"Financial Decisions, LLC",780 3RD AVE,NEW YORK,US-NY,10017-2024,"Financial Decisions, LLC",House Account,Mutual Fund,RIA,Northeast,Carroll,ARSLX,Aristotle Core Equity Fund - Class I,009KD1FH8SL,55051,,62766,413000225,
31805,Redemption,5-Sep-19,5-Sep-19,5-Sep-19,1000,FIDELITY,226RIA,G11250247,G11250247,6924,"Broad Wealth Management, Inc",411 THEODORE FREMD AVE,RYE,US-NY,10580-1410,"Broad Wealth Management, Inc",House Account,Mutual Fund,RIA,Northeast,Carroll,ARSFX,Aristotle International Equity Fund - Class I,676138654,53626,,61202,,
31709,Redemption,3-Sep-19,3-Sep-19,3-Sep-19,988.44,FIDELITY,226PLAN,1737,8060,56101,Fidelity Workplace Investing,82 DEVONSHIRE ST,BOSTON,US-MA,02109-3605,,Advisor-for-plan-08060,Mutual Fund,Broker Dealer,House,House,ARSBX,Aristotle Small Cap Equity Fund - Class I,8060,7979,,8297,,LUXOTTICA NQ PLAN
32211,Redemption,11-Sep-19,11-Sep-19,11-Sep-19,978.42,FIDELITY,226BWM,G12203538,G12203538,57742,AMG NATIONAL TRUST BANK,6295 GREENWOOD PLAZA BLVD,GREENWOOD VILLAGE,US-CO,80111-4908,AMG NATIONAL TRUST BANK,HOUSE ACCOUNT,Mutual Fund,RIA,West,Sindici,ARSBX,Aristotle Small Cap Equity Fund - Class I,671358380,36766,,43842,,
30585,Redemption,7-Aug-19,7-Aug-19,7-Aug-19,976.97,FIDELITY,226COR,BVD-BPD,MIC,30820,"Mill Creek Capital Advisors, LLC",161 WASHINGTON ST,CONSHOHOCKEN,US-PA,19428-2083,mill,creek,Mutual Fund,RIA,Northeast,Sindici,ARSFX,Aristotle International Equity Fund - Class I,BVDBPDMIC,6122,,6346,,Account made from rep code combination: BVD/BPD/MIC
33739,Redemption,24-Sep-19,26-Sep-19,24-Sep-19,943.73,MSSB,15,239,239-165/Q,31478,Morgan Stanley Smith Barney LLC,6700 E PACIFIC COAST HWY,LONG BEACH,US-CA,90803-4212,David,Tuebner,Mutual Fund,Broker Dealer,Southern California,Helton,ARSQX,Aristotle Value Equity Fund - Class I,2.39E+11,58174,,66390,,Morgan Stanley Smith Barney LLC
33738,Redemption,24-Sep-19,26-Sep-19,24-Sep-19,930.84,MSSB,15,239,239-165/Q,31478,Morgan Stanley Smith Barney LLC,6700 E PACIFIC COAST HWY,LONG BEACH,US-CA,90803-4212,David,Tuebner,Mutual Fund,Broker Dealer,Southern California,Helton,ARSQX,Aristotle Value Equity Fund - Class I,2.39E+11,58173,,66389,,Morgan Stanley Smith Barney LLC
31591,Redemption,29-Aug-19,29-Aug-19,29-Aug-19,925.41,FIDELITY,226PLAN,700445,56930,56101,Fidelity Workplace Investing,82 DEVONSHIRE ST,BOSTON,US-MA,02109-3605,,Advisor-for-plan-56930,Mutual Fund,Broker Dealer,House,House,ARSBX,Aristotle Small Cap Equity Fund - Class I,56930,24827,,31883,,RADY CHILDRENS SD
32204,Redemption,11-Sep-19,11-Sep-19,11-Sep-19,922.13,FIDELITY,226COR,BVD-BPD,MIC,30820,"Mill Creek Capital Advisors, LLC",161 WASHINGTON ST,CONSHOHOCKEN,US-PA,19428-2083,mill,creek,Mutual Fund,RIA,Northeast,Sindici,ARSFX,Aristotle International Equity Fund - Class I,BVDBPDMIC,6122,,6346,,Account made from rep code combination: BVD/BPD/MIC
31031,Redemption,12-Aug-19,12-Aug-19,12-Aug-19,919.68,FIDELITY,226PLAN,700445,56930,56101,Fidelity Workplace Investing,82 DEVONSHIRE ST,BOSTON,US-MA,02109-3605,,Advisor-for-plan-56930,Mutual Fund,Broker Dealer,House,House,ARSBX,Aristotle Small Cap Equity Fund - Class I,56930,24827,,31883,,RADY CHILDRENS SD
33439,Redemption,12-Aug-19,14-Aug-19,12-Aug-19,912.25,MSSB,15,970,97,31478,Morgan Stanley Smith Barney LLC,HARBORSIDE FINANCIAL CENTER,JERSEY CITY,US-NJ,7311,Morgan Stanley Smith Barney LLC,House Account,Mutual Fund,Broker Dealer,Northeast,Carroll,ARSQX,Aristotle Value Equity Fund - Class I,2.39E+11,58043,,66259,,Morgan Stanley Smith Barney LLC
33748,Redemption,24-Sep-19,26-Sep-19,25-Sep-19,899.38,MSSB,15,142,142-111/T,31478,Morgan Stanley Smith Barney LLC,1020 10TH ST,MODESTO,US-CA,95354-0850,Thomas / Carl / Robert,Elrod / Rice / Runyan,Mutual Fund,Broker Dealer,Northwest,Sykes,ARSFX,Aristotle International Equity Fund - Class I,1.42E+11,58374,,66590,,DERRICK JAMES DOOLEY
32758,Redemption,25-Sep-19,26-Sep-19,27-Sep-19,894.19,UMB,671,0,9999,30431,"Merrill Lynch, Pierce, Fenner & Smith Incorporated",4800 DEER LAKE DR E,JACKSONVILLE,US-FL,32246-6486,Merrill Lynch,House Account,Mutual Fund,Broker Dealer,House,House,ARSOX,Aristotle/Saul Global Opportunities Fund - Class I,413000530,14,413000530,15,413000530,MERRILL LYNCH PIERCE FENNER & SMITHFOR THE SOLE BENEFIT OF ITS CUSTOMERS
31464,Redemption,26-Aug-19,26-Aug-19,26-Aug-19,893.95,FIDELITY,226COR,BVD-BPD,MIC,30820,"Mill Creek Capital Advisors, LLC",161 WASHINGTON ST,CONSHOHOCKEN,US-PA,19428-2083,mill,creek,Mutual Fund,RIA,Northeast,Sindici,ARSFX,Aristotle International Equity Fund - Class I,BVDBPDMIC,6122,,6346,,Account made from rep code combination: BVD/BPD/MIC
30035,Redemption,24-Jul-19,25-Jul-19,26-Jul-19,889.38,UMB,DLJP,P3M,VKB,45511,"Telemus Capital, LLC",2 TOWNE SQ,SOUTHFIELD,US-MI,48076-3769,"Telemus Capital, LLC",House Account,Mutual Fund,RIA,Midwest,Sindici,ARSQX,Aristotle Value Equity Fund - Class I,413006659,50455,P3M417033,57582,P3M417033,PERSHING LLC
32749,Redemption,25-Sep-19,26-Sep-19,27-Sep-19,883,UMB,DLJP,P3M,CVC,45511,"Telemus Capital, LLC",2 TOWNE SQ,SOUTHFIELD,US-MI,48076-3769,Gary,Ran,Mutual Fund,RIA,Midwest,Sindici,ARSQX,Aristotle Value Equity Fund - Class I,413006420,50432,P3M420029,57559,P3M420029,PERSHING LLC
32350,Redemption,16-Sep-19,16-Sep-19,16-Sep-19,878.88,FIDELITY,226PLAN,700445,56930,56101,Fidelity Workplace Investing,82 DEVONSHIRE ST,BOSTON,US-MA,02109-3605,,Advisor-for-plan-56930,Mutual Fund,Broker Dealer,House,House,ARSBX,Aristotle Small Cap Equity Fund - Class I,56930,24827,,31883,,RADY CHILDRENS SD
29207,Redemption,5-Jul-19,8-Jul-19,9-Jul-19,861.62,UMB,DLJP,P3M,CVH,45511,"Telemus Capital, LLC",2 TOWNE SQ,SOUTHFIELD,US-MI,48076-3769,Lyle,Wolberg,Mutual Fund,RIA,Midwest,Sindici,ARSQX,Aristotle Value Equity Fund - Class I,413010416,50925,P3M369044,58052,P3M369044,PERSHING LLC
31169,Redemption,15-Aug-19,15-Aug-19,15-Aug-19,836.51,FIDELITY,226PLAN,1737,8060,56101,Fidelity Workplace Investing,82 DEVONSHIRE ST,BOSTON,US-MA,02109-3605,,Advisor-for-plan-08060,Mutual Fund,Broker Dealer,House,House,ARSBX,Aristotle Small Cap Equity Fund - Class I,8060,7979,,8297,,LUXOTTICA NQ PLAN
32553,Redemption,20-Sep-19,23-Sep-19,24-Sep-19,807.24,UMB,DLJP,P3M,CVH,45511,"Telemus Capital, LLC",2 TOWNE SQ,SOUTHFIELD,US-MI,48076-3769,Lyle,Wolberg,Mutual Fund,RIA,Midwest,Sindici,ARSQX,Aristotle Value Equity Fund - Class I,413013335,51123,P3M103823,58250,P3M103823,PERSHING LLC
30025,Redemption,24-Jul-19,25-Jul-19,26-Jul-19,807.03,UMB,DLJP,P3M,CVH,45511,"Telemus Capital, LLC",2 TOWNE SQ,SOUTHFIELD,US-MI,48076-3769,Lyle,Wolberg,Mutual Fund,RIA,Midwest,Sindici,ARSQX,Aristotle Value Equity Fund - Class I,413005859,50187,P3M431109,57314,P3M431109,PERSHING LLC
33778,Redemption,27-Sep-19,1-Oct-19,27-Sep-19,804.27,MSSB,15,167,167-027/R,31478,Morgan Stanley Smith Barney LLC,16000 LOS GATOS BLVD,LOS GATOS,US-CA,95032-3420,Scott,Cruse,Mutual Fund,Broker Dealer,Northwest,Sykes,ARSQX,Aristotle Value Equity Fund - Class I,1.67E+11,58332,,66548,,Morgan Stanley Smith Barney LLC
30212,Redemption,25-Jul-19,26-Jul-19,29-Jul-19,792.44,UMB,DLJP,P3M,VKB,45511,"Telemus Capital, LLC",2 TOWNE SQ,SOUTHFIELD,US-MI,48076-3769,"Telemus Capital, LLC",House Account,Mutual Fund,RIA,Midwest,Sindici,ARSQX,Aristotle Value Equity Fund - Class I,413007574,50547,P3M408131,57674,P3M408131,PERSHING LLC
31853,Redemption,5-Sep-19,6-Sep-19,9-Sep-19,786.93,UMB,671,0,9999,30431,"Merrill Lynch, Pierce, Fenner & Smith Incorporated",4800 DEER LAKE DR E,JACKSONVILLE,US-FL,32246-6486,Merrill Lynch,House Account,Mutual Fund,Broker Dealer,House,House,ARSOX,Aristotle/Saul Global Opportunities Fund - Class I,413000530,14,413000530,15,413000530,MERRILL LYNCH PIERCE FENNER & SMITHFOR THE SOLE BENEFIT OF ITS CUSTOMERS
32133,Redemption,9-Sep-19,10-Sep-19,11-Sep-19,781.47,UMB,671,0,9999,30431,"Merrill Lynch, Pierce, Fenner & Smith Incorporated",4800 DEER LAKE DR E,JACKSONVILLE,US-FL,32246-6486,Merrill Lynch,House Account,Mutual Fund,Broker Dealer,House,House,ARSOX,Aristotle/Saul Global Opportunities Fund - Class I,413000530,14,413000530,15,413000530,MERRILL LYNCH PIERCE FENNER & SMITHFOR THE SOLE BENEFIT OF ITS CUSTOMERS
30367,Redemption,30-Jul-19,30-Jul-19,30-Jul-19,777.27,FIDELITY,226PLAN,700445,56930,56101,Fidelity Workplace Investing,82 DEVONSHIRE ST,BOSTON,US-MA,02109-3605,,Advisor-for-plan-56930,Mutual Fund,Broker Dealer,House,House,ARSBX,Aristotle Small Cap Equity Fund - Class I,56930,24827,,31883,,RADY CHILDRENS SD
31331,Redemption,21-Aug-19,21-Aug-19,21-Aug-19,772.75,FIDELITY,226PLAN,700445,56930,56101,Fidelity Workplace Investing,82 DEVONSHIRE ST,BOSTON,US-MA,02109-3605,,Advisor-for-plan-56930,Mutual Fund,Broker Dealer,House,House,ARSBX,Aristotle Small Cap Equity Fund - Class I,56930,24827,,31883,,RADY CHILDRENS SD
29765,Redemption,17-Jul-19,17-Jul-19,17-Jul-19,772.21,FIDELITY,226RIA,G17704149,G17704149,11340,"Corient Capital Partners, LLC",500 NEWPORT CENTER DR,NEWPORT BEACH,US-CA,92660-7002,"Corient Capital Partners, LLC",House Account,Mutual Fund,RIA,West,Sindici,ARSQX,Aristotle Value Equity Fund - Class I,656401938,52146,,59422,,
30311,Redemption,26-Jul-19,29-Jul-19,30-Jul-19,769.29,UMB,671,0,9999,30431,"Merrill Lynch, Pierce, Fenner & Smith Incorporated",4800 DEER LAKE DR E,JACKSONVILLE,US-FL,32246-6486,Merrill Lynch,House Account,Mutual Fund,Broker Dealer,House,House,ARSOX,Aristotle/Saul Global Opportunities Fund - Class I,413000530,14,413000530,15,413000530,MERRILL LYNCH PIERCE FENNER & SMITHFOR THE SOLE BENEFIT OF ITS CUSTOMERS
30007,Redemption,24-Jul-19,25-Jul-19,26-Jul-19,767.04,UMB,DLJP,P3M,CVC,45511,"Telemus Capital, LLC",2 TOWNE SQ,SOUTHFIELD,US-MI,48076-3769,Gary,Ran,Mutual Fund,RIA,Midwest,Sindici,ARSQX,Aristotle Value Equity Fund - Class I,413003967,50233,P3M410186,57360,P3M410186,PERSHING LLC
33710,Redemption,20-Sep-19,24-Sep-19,20-Sep-19,752.29,MSSB,15,122,122-509/D,31478,Morgan Stanley Smith Barney LLC,3562 ROUND BARN CIR,SANTA ROSA,US-CA,95403-0179,Todd / Anthony / Timothy / Matthew,Au / Parmisano / Skelly / Veal,Mutual Fund,Broker Dealer,Northwest,Sykes,ARSQX,Aristotle Value Equity Fund - Class I,1.22E+11,57935,,66151,,Morgan Stanley Smith Barney LLC
32803,Redemption,27-Sep-19,27-Sep-19,27-Sep-19,740,FIDELITY,226RIA,G17704149,G17704149,11340,"Corient Capital Partners, LLC",500 NEWPORT CENTER DR,NEWPORT BEACH,US-CA,92660-7002,"Corient Capital Partners, LLC",House Account,Mutual Fund,RIA,West,Sindici,ARSQX,Aristotle Value Equity Fund - Class I,657607595,52907,,60383,,
33723,Redemption,23-Sep-19,25-Sep-19,23-Sep-19,730.23,MSSB,15,122,122-510/D,31478,Morgan Stanley Smith Barney LLC,3562 ROUND BARN CIR,SANTA ROSA,US-CA,95403-0179,Todd / Anthony / Matthew,Au / Parmisano / Veal,Mutual Fund,Broker Dealer,Northwest,Sykes,ARSQX,Aristotle Value Equity Fund - Class I,1.22E+11,57929,,66145,,Morgan Stanley Smith Barney LLC
30802,Redemption,9-Aug-19,12-Aug-19,13-Aug-19,727.09,UMB,DLJP,P3M,CVH,45511,"Telemus Capital, LLC",2 TOWNE SQ,SOUTHFIELD,US-MI,48076-3769,Lyle,Wolberg,Mutual Fund,RIA,Midwest,Sindici,ARSQX,Aristotle Value Equity Fund - Class I,413005772,50179,P3M431299,57306,P3M431299,PERSHING LLC
30736,Redemption,9-Aug-19,12-Aug-19,13-Aug-19,726.08,UMB,DLJP,P3M,CVH,45511,"Telemus Capital, LLC",2 TOWNE SQ,SOUTHFIELD,US-MI,48076-3769,Lyle,Wolberg,Mutual Fund,RIA,Midwest,Sindici,ARSQX,Aristotle Value Equity Fund - Class I,413010341,50918,P3M370182,58045,P3M370182,PERSHING LLC
30438,Redemption,31-Jul-19,1-Aug-19,2-Aug-19,718.8,UMB,CREF,999999,999999,46660,"Tiaa-cref Individual & Institutional Services, LLC",8500 ANDREW CARNEGIE BLVD,CHARLOTTE,US-NC,28262-8500,Tiaa-Cref Individual & Institutional Svcs,Charlotte NC House Account,Mutual Fund,Institutional,Institutional,Manley,ARSBX,Aristotle Small Cap Equity Fund - Class I,413002763,6341,UNKNOWN,6581,UNKNOWN,TIAA FSBCUSTFBORETIREMENT PLANS FOR WHICH TIAA ACTS ASRECORD KEEPERATTN TRUST OPERATIONS
31859,Redemption,5-Sep-19,6-Sep-19,9-Sep-19,718.28,UMB,CREF,999999,999999,46660,"Tiaa-cref Individual & Institutional Services, LLC",8500 ANDREW CARNEGIE BLVD,CHARLOTTE,US-NC,28262-8500,Tiaa-Cref Individual & Institutional Svcs,Charlotte NC House Account,Mutual Fund,Institutional,Institutional,Manley,ARSBX,Aristotle Small Cap Equity Fund - Class I,413002763,6341,UNKNOWN,6581,UNKNOWN,TIAA FSBCUSTFBORETIREMENT PLANS FOR WHICH TIAA ACTS ASRECORD KEEPERATTN TRUST OPERATIONS
33720,Redemption,23-Sep-19,25-Sep-19,23-Sep-19,718,MSSB,15,318,318-640/Q,31478,Morgan Stanley Smith Barney LLC,2200 S UTICA PL,TULSA,US-OK,74114-7006,Charles,Younger,Mutual Fund,Broker Dealer,Southeast,Maxwell,ARSQX,Aristotle Value Equity Fund - Class I,3.18E+11,58089,,66305,,Morgan Stanley Smith Barney LLC
30052,Redemption,24-Jul-19,25-Jul-19,26-Jul-19,709.28,UMB,DLJP,P3M,QW7,45511,"Telemus Capital, LLC",2 TOWNE SQ,SOUTHFIELD,US-MI,48076-3769,Gary,Ran,Mutual Fund,RIA,Midwest,Sindici,ARSQX,Aristotle Value Equity Fund - Class I,413008311,50621,P3M405194,57748,P3M405194,PERSHING LLC
32610,Redemption,23-Sep-19,23-Sep-19,23-Sep-19,709.06,FIDELITY,226PLAN,750544,53154,56101,Fidelity Workplace Investing,82 DEVONSHIRE ST,BOSTON,US-MA,02109-3605,,Advisor-for-plan-53154,Mutual Fund,Broker Dealer,House,House,ARSOX,Aristotle/Saul Global Opportunities Fund - Class I,53154,6330,,6567,,ARISTOTLE CAPITAL
30009,Redemption,24-Jul-19,25-Jul-19,26-Jul-19,706.15,UMB,DLJP,P3M,CVH,45511,"Telemus Capital, LLC",2 TOWNE SQ,SOUTHFIELD,US-MI,48076-3769,Lyle,Wolberg,Mutual Fund,RIA,Midwest,Sindici,ARSQX,Aristotle Value Equity Fund - Class I,413004019,50238,P3M408065,57365,P3M408065,PERSHING LLC
30027,Redemption,24-Jul-19,25-Jul-19,26-Jul-19,706.15,UMB,DLJP,P3M,CVC,45511,"Telemus Capital, LLC",2 TOWNE SQ,SOUTHFIELD,US-MI,48076-3769,Gary,Ran,Mutual Fund,RIA,Midwest,Sindici,ARSQX,Aristotle Value Equity Fund - Class I,413005911,50193,P3M425101,57320,P3M425101,PERSHING LLC
30042,Redemption,24-Jul-19,25-Jul-19,26-Jul-19,706.15,UMB,DLJP,P3M,CVH,45511,"Telemus Capital, LLC",2 TOWNE SQ,SOUTHFIELD,US-MI,48076-3769,Lyle,Wolberg,Mutual Fund,RIA,Midwest,Sindici,ARSQX,Aristotle Value Equity Fund - Class I,413007699,50559,P3M409154,57686,P3M409154,PERSHING LLC
30058,Redemption,24-Jul-19,25-Jul-19,26-Jul-19,706.15,UMB,DLJP,P3M,CVH,45511,"Telemus Capital, LLC",2 TOWNE SQ,SOUTHFIELD,US-MI,48076-3769,Lyle,Wolberg,Mutual Fund,RIA,Midwest,Sindici,ARSQX,Aristotle Value Equity Fund - Class I,413009782,50768,P3M401342,57895,P3M401342,PERSHING LLC
32583,Redemption,24-Sep-19,25-Sep-19,24-Sep-19,703.86,RBC_SURPAS,1101,010DY,AXV,38009,"Rbc Capital Markets, LLC",1901 AVENUE OF THE STARS,LOS ANGELES,US-CA,90067-6001,Kevin,Caputo,Mutual Fund,Broker Dealer,Southern California,Helton,ARSFX,Aristotle International Equity Fund - Class I,63176728917,54360,,62036,,RBC
33393,Redemption,31-Jul-19,2-Aug-19,31-Jul-19,694.42,MSSB,15,970,97,31478,Morgan Stanley Smith Barney LLC,HARBORSIDE FINANCIAL CENTER,JERSEY CITY,US-NJ,7311,Morgan Stanley Smith Barney LLC,House Account,Mutual Fund,Broker Dealer,Northeast,Carroll,ARSQX,Aristotle Value Equity Fund - Class I,2.39E+11,58057,,66273,,Morgan Stanley Smith Barney LLC
31228,Redemption,16-Aug-19,19-Aug-19,20-Aug-19,655.91,UMB,DLJP,P3M,CVC,45511,"Telemus Capital, LLC",2 TOWNE SQ,SOUTHFIELD,US-MI,48076-3769,Gary,Ran,Mutual Fund,RIA,Midwest,Sindici,ARSQX,Aristotle Value Equity Fund - Class I,413010529,50936,P3M367147,58063,P3M367147,PERSHING LLC
30398,Redemption,30-Jul-19,31-Jul-19,1-Aug-19,652.9,UMB,671,0,9999,30431,"Merrill Lynch, Pierce, Fenner & Smith Incorporated",4800 DEER LAKE DR E,JACKSONVILLE,US-FL,32246-6486,Merrill Lynch,House Account,Mutual Fund,Broker Dealer,House,House,ARSOX,Aristotle/Saul Global Opportunities Fund - Class I,413000530,14,413000530,15,413000530,MERRILL LYNCH PIERCE FENNER & SMITHFOR THE SOLE BENEFIT OF ITS CUSTOMERS
30016,Redemption,24-Jul-19,25-Jul-19,26-Jul-19,644.09,UMB,DLJP,P3M,EEU,45511,"Telemus Capital, LLC",2 TOWNE SQ,SOUTHFIELD,US-MI,48076-3769,TELEMUS,CAPITAL,Mutual Fund,RIA,Midwest,Sindici,ARSQX,Aristotle Value Equity Fund - Class I,413004437,50280,P3M800352,57407,P3M800352,PERSHING LLC
29905,Redemption,22-Jul-19,22-Jul-19,22-Jul-19,638.45,FIDELITY,226RIA,G17704149,G17704149,11340,"Corient Capital Partners, LLC",500 NEWPORT CENTER DR,NEWPORT BEACH,US-CA,92660-7002,"Corient Capital Partners, LLC",House Account,Mutual Fund,RIA,West,Sindici,ARSQX,Aristotle Value Equity Fund - Class I,656401764,52186,,59502,,
30125,Redemption,25-Jul-19,25-Jul-19,25-Jul-19,633.91,FIDELITY,226PLAN,700445,56930,56101,Fidelity Workplace Investing,82 DEVONSHIRE ST,BOSTON,US-MA,02109-3605,,Advisor-for-plan-56930,Mutual Fund,Broker Dealer,House,House,ARSBX,Aristotle Small Cap Equity Fund - Class I,56930,24827,,31883,,RADY CHILDRENS SD
33619,Redemption,4-Sep-19,6-Sep-19,5-Sep-19,631.91,MSSB,15,189,189-119/C,31478,Morgan Stanley Smith Barney LLC,55 S LAKE AVE,PASADENA,US-CA,91101-2676,Thomas / Roger / Andrea,Murray / Scocchio / Vining,Mutual Fund,Broker Dealer,Southern California,Helton,ARSFX,Aristotle International Equity Fund - Class I,1.89E+11,57827,,66043,,MSSB C/F
32348,Redemption,16-Sep-19,16-Sep-19,16-Sep-19,630.49,FIDELITY,226PLAN,700445,56930,56101,Fidelity Workplace Investing,82 DEVONSHIRE ST,BOSTON,US-MA,02109-3605,,Advisor-for-plan-56930,Mutual Fund,Broker Dealer,House,House,ARSBX,Aristotle Small Cap Equity Fund - Class I,56930,24827,,31883,,RADY CHILDRENS SD
33768,Redemption,26-Sep-19,30-Sep-19,26-Sep-19,616.01,MSSB,15,239,239-165/T,31478,Morgan Stanley Smith Barney LLC,6700 E PACIFIC COAST HWY,LONG BEACH,US-CA,90803-4212,David,Tuebner,Mutual Fund,Broker Dealer,Southern California,Helton,ARSQX,Aristotle Value Equity Fund - Class I,2.39E+11,58155,,66371,,Morgan Stanley Smith Barney LLC
29165,Redemption,5-Jul-19,5-Jul-19,5-Jul-19,613.07,FIDELITY,226BWM,G13570647,G13570647,55330,Midwest Trust,5901 COLLEGE BLVD,LEAWOOD,US-KS,66211-1937,Midwest Trust,House Account,Mutual Fund,Broker Dealer,House,House,ARSBX,Aristotle Small Cap Equity Fund - Class I,635369900,53606,,61162,,
31806,Redemption,5-Sep-19,5-Sep-19,5-Sep-19,612.54,FIDELITY,226PLAN,700445,56930,56101,Fidelity Workplace Investing,82 DEVONSHIRE ST,BOSTON,US-MA,02109-3605,,Advisor-for-plan-56930,Mutual Fund,Broker Dealer,House,House,ARSBX,Aristotle Small Cap Equity Fund - Class I,56930,24827,,31883,,RADY CHILDRENS SD
30018,Redemption,24-Jul-19,25-Jul-19,26-Jul-19,605.27,UMB,DLJP,P3M,CVC,45511,"Telemus Capital, LLC",2 TOWNE SQ,SOUTHFIELD,US-MI,48076-3769,Gary,Ran,Mutual Fund,RIA,Midwest,Sindici,ARSQX,Aristotle Value Equity Fund - Class I,413004779,50314,P3M433014,57441,P3M433014,PERSHING LLC
30037,Redemption,24-Jul-19,25-Jul-19,26-Jul-19,605.27,UMB,DLJP,P3M,CVH,45511,"Telemus Capital, LLC",2 TOWNE SQ,SOUTHFIELD,US-MI,48076-3769,Lyle,Wolberg,Mutual Fund,RIA,Midwest,Sindici,ARSQX,Aristotle Value Equity Fund - Class I,413006925,50482,P3M408073,57609,P3M408073,PERSHING LLC
31531,Redemption,27-Aug-19,28-Aug-19,29-Aug-19,586.38,UMB,DLJP,P3M,CVH,45511,"Telemus Capital, LLC",2 TOWNE SQ,SOUTHFIELD,US-MI,48076-3769,Lyle,Wolberg,Mutual Fund,RIA,Midwest,Sindici,ARSQX,Aristotle Value Equity Fund - Class I,413009731,50763,P3M400153,57890,P3M400153,PERSHING LLC
31490,Redemption,26-Aug-19,27-Aug-19,28-Aug-19,581.93,UMB,DLJP,P3M,CVH,45511,"Telemus Capital, LLC",2 TOWNE SQ,SOUTHFIELD,US-MI,48076-3769,Lyle,Wolberg,Mutual Fund,RIA,Midwest,Sindici,ARSQX,Aristotle Value Equity Fund - Class I,413013335,51123,P3M103823,58250,P3M103823,PERSHING LLC
29608,Redemption,12-Jul-19,12-Jul-19,12-Jul-19,578.57,FIDELITY,226PLAN,700445,56930,56101,Fidelity Workplace Investing,82 DEVONSHIRE ST,BOSTON,US-MA,02109-3605,,Advisor-for-plan-56930,Mutual Fund,Broker Dealer,House,House,ARSBX,Aristotle Small Cap Equity Fund - Class I,56930,24827,,31883,,RADY CHILDRENS SD
